0,Подскажите пожалуйста для операторов call центра будет ли этот компьютер хорошим выбором? Если нет, то какой норм?),

4,Які розміри корпусу ?,

0,Такое железо давно надо паковать как mini-pс ,и цеплять в место smart-tv.И зачем этой начинке такая огромная коробка,и БП на 400 Вт?,

0,Как думаете??,Переваги: Как думаете farming simulator 2011 или 2013 потянет???,

0,а world of tenks потянет,

0,ПОТЯНЕТ ЛИ GTA 4?,

1,Как связаться с продавцом? вчера получил системный блок в сборке и не могу установить операционную систему. Завис на логотипе Асуса, на кнопки Дел. и F2 не реагирует от слова "вообще".,Недоліки: Не работает!,

5,Брал для воспроизведения видео и презентаций на проекторе по hdmi 15 метров. Легко справляется с расширением экрана на монитор и проектор. VGA и HDMI одновременно норм работают!,Переваги: Нет ничего лишнего.,

5,Для игр типо WOT WOW пойдёт?? Напишите в коменты,

4,Чудовий комп за такі гроші.,Переваги: Чудовий комп за такі гроші.,Недоліки: Недоліків не помічено.,

0,Подскажите пожалуйста для операторов call центра будет ли этот компьютер хорошим выбором? Если нет, то какой норм?),

4,Які розміри корпусу ?,

0,Такое железо давно надо паковать как mini-pс ,и цеплять в место smart-tv.И зачем этой начинке такая огромная коробка,и БП на 400 Вт?,

0,Как думаете??,Переваги: Как думаете farming simulator 2011 или 2013 потянет???,

0,а world of tenks потянет,

0,ПОТЯНЕТ ЛИ GTA 4?,

1,Как связаться с продавцом? вчера получил системный блок в сборке и не могу установить операционную систему. Завис на логотипе Асуса, на кнопки Дел. и F2 не реагирует от слова "вообще".,Недоліки: Не работает!,

5,Брал для воспроизведения видео и презентаций на проекторе по hdmi 15 метров. Легко справляется с расширением экрана на монитор и проектор. VGA и HDMI одновременно норм работают!,Переваги: Нет ничего лишнего.,

5,Для игр типо WOT WOW пойдёт?? Напишите в коменты,

4,Чудовий комп за такі гроші.,Переваги: Чудовий комп за такі гроші.,Недоліки: Недоліків не помічено.,

0,патенет ведьмак 2,

0,Потянет ли ведьмак 2 и фаркрай 2,

4,Потянет Samp???,

0,Потянет GTA 5 и майнкрат,Переваги: Потянет GTA 5 и майнкрат,

0,потянет Доту 2 или нет?,

0,Подскажите выдержит он игру майнкрафт?,

5,Купил себе данный компьютер. Винчестер пустой, устройства для чтения компакт-дисков нет. Хотел поставить DVD-ROM с предыдущего компьютера, а на материнской плате отсутствует разъём под шлейф. Придётся купить новый DVD-ROM с разъёмом SATA. Пытался хотя бы загрузиться с дискеты - нет даже разъёма для подключения дисковода. Хотя в корпусе отверстие для дисковода есть. :) Может, сейчас есть и 3-дюймовые дисководы с разъёмом SATA или USB? Но мой не подошёл. В общем, компьютер рассчитан на специалиста, который сможет и корпус вскрыть, и систему поставить с нуля. Если вы мастер отвёртки, то это хороший выбор. Всё остальное в данном компьютере - отлично.,Переваги: Дешёвый, компактный, лёгкий (около 4 кг), процессор без кулера (всё обдувается вентилятором из блока питания),Недоліки: Сложно ввести в работу,

4,Подскажыте какие хорошые игры он может потянуть к примеру майн там км го,

0,Потянит ли он wolfenstain the new order,

0,Сколько гб видеокарта?,

5,Если купить этот компьютер школьнику 5-9 класса, то он только уроки на нём сможет сделать и может не мечтать об играх. У него не будет игровой зависимости из-за невозможности запустить даже старые игры на данном ПК,Переваги: Цена, минимально необходимая мощь, достаточная для написания рефератов, поиска информации в интернете, создания презентаций и просмотра учебных видео.,Недоліки: Суденту может не хватить, если он на технической специальности,

0,Проработал чуть больше года ( интернет 4 - 5 часов в день ) здох . Попал на ремонт .,Переваги: тихий,Недоліки: Проработал больше года,

5,Потянет ли он CS GO? или Samp , CRMP , MTA ?И сколько будет ФПС.,

0,потянет ли доту?,

0,Добрый день у меня есть вопрос потянет ли CS:GO? Если да то сколько ФПС будет на минемалках,

0,Доброго времени суток! Возможно ли подключить на этот аппарат 2 монитора. И как лучше это сделать? Надо ли покупать дополнительную видеокарту, если надо то какую? Спасибо!,

0,А на этом компьютере какой Windows? XP или 7?,

5,Сколько примерно фпс будет в кс го? :D 100 фпс будет хоть?,

5,Для оффиса отличный вариант, тянет 40 закладок и корел в одно время, чего не ожидали.,Переваги: Оффисная коробка, не дорого и производительно,Недоліки: за эту цену - нет,

0,Сколько ФПС в CS:GO на минимальных и на разшерение 1280x720?,

0,Потянет ли гта5 на средних настройках,

0,Сама и ворлд оф танкс потянет?,

0,Спустя два месяца использования вышла из строя кнопка включения компьютера.,

0,При установке Windows 7 Pro x32 показывает, что из 4Гб (доступно 1,88Гб) В биосе выделяется видеокарте всего 64Мб. В msconfig галочка убрана в разделе загрузка. Как исправить данный нюанс?,Переваги: цена,

0,А потянет он war thander _ по русскому вар тандер на подобии ворлд оф танкс,

0,Сколько слотов для расширения оперативной памяти у него есть?,

5,Кс го потянет,

0,Потянет ли игру Warframe на хотя бы минималках без лагов?,

0,А на нём будет работать Soni Vegas или лагать будет???,

0,Сколько ФПС в CS:GO на минимальных и на разшерение 1280x720?,

0,Добрый день! Интерисует, возможна ли установка виндовс ХП на данный аппарат? Нужно в производственных целях установить именно эту ОС и наличие компорта.,

0,Установка или обновление Windows это что конкретно?,

0,какое максимальное разрешение монитора поддерживает эта видеокарта? достаточно ли охлаждается материнская плата?,

0,У него к материнке подключается оптический привод? (не внешний),

0,Покупкой доволен,все хорошо работает, нареканий нет, спасибо Розетке!),

0,подскажите как установить ОС с диска если дисковод не встроен?,

0,1. Зачем давать два установочных диска с драйвеерами, если нет дисковода ! 2. Вопрос, почему не устанавливается Windows на данный компьютер ?,

5,со своими задачами - серфингом в нете и редактированием файлов справляется. можно слушать музыку. больше с него не выжать. что хотел то и получил.,

0,Самое оно для офисных дел, сверх возможностей от него ожидать не следует.,

0,сгорела материнская плата,Переваги: прожил 11 месяцев,Недоліки: сдох,

0,Скажіть будьласка чи піде 10 віндовс на ньому і сьогоднішні нові ігри та проги?,

0,А кс го потягне чи доту?,

5,Скажите пожалуйсто потянет ли гта 5 на минимальних настройках?),Переваги: .,Недоліки: .,

0,А можно на него потом будет видюху Inno3D PCI-Ex GeForce GT 720 LP 2048MB DDR3 (64bit) (797/1600) (DVI, VGA, HDMI) (N720-1SDV-E3BX) поставить ???,

0,Хочу взять Отцу онлайн видео 1080 720p потянет ? и еще как на счет драйверов если ставить семерку восьмерку или десятку?,

0,Покупка: В магазине хотели продать ПК с порванной гарантией на задней панели ПК и не было 2 болтов. Подождали час - привезли другой ПК. Охлаждение: В этом ПК 1 куллер - на блоке питания. Так же есть 4пиновый для внутреннего вентилятора но его не нужно ставить так как потребляемая мощность 10ват и после тестов температура не поднималась больше 50градусов. Драйвера: Есть диск с дравверами от 7 винды до 10. Но так легко найти драввер для видео не нашел - пришлось скачать с инета. Так и осталось в диспетчере устройств какое то неопознанное устройство. Биос: Хотели сделать по легче - сделали как всегда все сложно. Раньше в 90е делали лучше биосы а тут даже не нашел поля "сохранить и выйти" или перевод такой - не понятно. Производительность: конечно не сравнить с моим ноутом на платформе ай5 но ютюб на 480дпи тянет ели ели - и то с микро замираниями. Загрузка проца при этом 100процентов на 2 проца каждый. Про игры я вообще молчу - он не для них. Шумность: шумит винчестер хитачи(тошиба) - громче чем вентилятор. Лучше бы поставили ССД! хоть на 60Гб! Стуки громкие, лучше бы поставили хотябы винт от ноута самсунговский - там система очень тиха (есть с чем сравнивать, такие винты были в начале 90х по шумности). Память: доступно всего лишь 1.88 из 4Гб (при 32битной виндовз 7). В итоге грузит Винт не по детски. И он шумит! После загрузки вин 7 32бит сжирает 650Мб. Установил драйвера и доп приложения - 750Мб. Плохо - должно быть 900Мб. Нехватка памяти. Спящий режим: Сложно выходит с спящего и обратно режимов - нужно настраивать в том числе и биос... не продуманно - в моем ноуте в 5 раз быстрее все происходит. Блок питания: 400ватный - зачем так много - не понятно. Не продуманно. Процессор: впаян в мать - но в итоге цена ниже. Мать: асус за такую цену это плюс. Комплектация: не было дополнительного сата кабеля в поставке! На вопрос о вставке ДВД рома работники магазина предложили поехать в сервис центр сборщика пк). Установка винды: встала без проблем вин7 32бит пиратская которая работает стабильнее чем лицензионная вин 10) Вывод: ПК подойдет для инета и для просмотров фильмов. Для просмотра флеш приложений (фильмов) в HD качестве - не потянет.,

4,виндовс 7 64 разр встал с первого раза. для игры в паука и солитера а также для просмотра фильмов подходит на все сто, а также для путешествия по интернету. нет только сиди рома, но выручил внешний сиди ром который также купил в розетке. в комплекте есть все драйвера на сиди. от этого уже стал отвыкать.,Переваги: все драйвера есть на сиди,Недоліки: не нашел,

0,Комп хороший. Винда 7 пошла без проблем, все драйвера и программки тоже. В общем нормальный системник для работы, для игор конечно нужна видяха.,Переваги: Нормальный комп,Недоліки: За эти деньги нету,

0,Можна в нього вставити відеокарту? І як можна підвищити його характеристики?,

0,Видеокарта встроеная в процессор потянет гта4 есть ли там 512 мб памяти в видяхе? Заранее спасибо,

0,А можно ли туда всунуть видеокарту Gainward PCI-Ex GeForce GT 610 2048MB GDDR3 и оперы 8 гиг?,

0,а да можно ли видео карту поставить сюда?,

0,кто купил что в нутри у него стоит какие комплекуещие ??? зарание Спасибо,

0,Ubuntu 14.04 станет?,

0,Поставили в офисе windows 7 максимум 32 при установке видео несколько минут работате а потом полосы на дисплее или просто зависает что это может быть ? драйвера с оф. сайта,

0,Потянет ли Sims 4?,

5,По какому телефону обращаться в техподдержку? Спасибо!,

0,GTA 4 пойдет на этом пк?,

0,потянит дота2 ?,

0,в нем есть Материнская плата,блок питания, и все такое?,

5,Работает, жалоб нет.,

0,- Слоты расширения SATA заняты оба или можно дополнительно подключить оптический привод DVD Super Multi? В комплекте к "материнке" присутствуют SATA кабели (2шт.), согласно поставок производителя? P.S. Существует ли возможность сразу доукомплектовать заказ? Дякую, що відповіли!,

4,Легкий, быстрый, компактный, но нет оптического проигрывателя. Windows 10 x64 установилась за 20 минут. Все драйвера установилсь автоматически, кроме одного, который установил с диска из комплекта к системнику.,Переваги: Легкий, быстрый, компактный,Недоліки: нет оптического проигрывателя,

5,Установил Windows 10 x64 за 30 минут. Все драйвера установились автоматически, кроме одного, который установил с диска к системному блоку.,Переваги: Легкий системник, быстрая система, тихий, компактный.,Недоліки: Нету оптического привода, но легко подключить такой USB-привод,

0,люди потянит гта 5 на ультрах?,

0,Качественный системный блок,Переваги: Работает тихо , без нареканий,

0,При установке ОС выше семерки выдает ошибку 0хС1900101-0х30017. Без разницы, на чистый диск или при апгрейде лицензированной семерки через оф.сайт. Все драйвера, устройства и обновления встали, но это ничего не изменило.,Недоліки: не устанавливается windows 8, 8.1, 10,

0,ОС установилась с не помню какой попытки - сбился со счёта, не меньше десяти. Зависает намертво на последнем этапе, на установке устройств. Получилось с горем пополам поставить windows 7 starter х32 (лицензионную, кстати). Естественно, оперативки видит только 2 гига из 4-х. При попытке обновления до windows 10 с оф.сайта - сдохла на последнем этапе установки, как и все предыдущие ОС. ВСЕ ДРАЙВЕРА БЫЛИ УСТАНОВЛЕНЫ ИЗ ОБРАЗА ДИСКА, ВСЕ ОБНОВЛЕНИЯ СКАЧАНЫ И УСТАНОВЛЕНЫ. Сейчас установил Windows 7 Ultimate SP1 64bit. Похоже, это предел для этого железа. В общем, впечатления не самые лучшие. Уже хотел железяку отправлять назад.,Переваги: на фоне недостатков все исчезли,Недоліки: Странное железо! Очень избирательно принимает операционные системы - по характеристикам теоретически можно установить практически любую ОС. В реальности: не приняло windows 8.1, 8, 10,

5,Мы закупаем такие аппарати для предприятий.,Переваги: Нормальный ПК для бухгалтерских работ.,Недоліки: Отсутствует дисковод.,

0,Чи потяне він WoT?,

0,А на этом компьютере можно играть в игры к примеру:Cs go,Dota 2. Ну и вообще тяжелые игрушки?,

0,Чи іде 3д инструктор,Переваги: ----,Недоліки: небачу,

0,А игры типа Мафия или гта 4 потянет?,

0,В общем, по вашим комментариям я понял что этот калькулятор не пойдет для сервера?,

0,Пойдет ассасин крид 3 на средних и фар край 3 на средних,

0,А этот комп потянет на майнкрафт?,

0,купили две машины домой, разной конфигурации Не советую покупать данного производителя (сборщика). Панели отвалились через три дня. usb порта стали один за другим глючить и выходить из стоя. причем на обеих машинах порты провалились внутрь. позвонили на сервис по гарантии, вежливо послали. сославшись на неправильность эксплуатации. так что хотите проблем и расстройств советую.,Переваги: Пока работает.,Недоліки: Разваливается на ходу,

0,Cколько fps будит выдавать в CS GO на средних настройках?,

4,Отличный ПК,

0,Скажите, есть ли в этом ПК DVD-дисковод?Если нет, то как тогда поставить на нём Windows?,

0,А для Игры в онлайн подойдет,

0,Можно ли подключить к двум мониторам подскажите пожалуйста и как ето можно зделать,

0,wow потянет?,

0,ХР ставиться не хочет пишет disable acpi может кто то подскажет как поставить ХР,Переваги: бесшумный,Недоліки: XP не ставиться :(,

0,По словам одного из разработчиков DotA 2, если у вас идет Alien Swarm, то пойдет и без проблем DotA 2 т.к у обеих игр одинаковые системные требования. И как, потянет?,

0,Подскажите пожалуйста GTA 4 пойдет?? Call of Duty Modern Warfare 2???,

0,а у него че нету куллера там на картинке его и нет и озу там как в ноутбуке,

0,Поставил Windows 8. Аудио выходы на передней панели не работают. Как исправить? Дайте конкретную ссылку.,

0,Подойдет ли он для ведения конференций в Google Hangouts? И можно ли передавать видео с хорошей камеры?,

3,Недосмотрела, что только 2 разъема SATA. Т.е. добавил дисковод - и все - неудобно,Переваги: Компактный, пока новый - шума вообще нет,Недоліки: Кто придумал вообще этот bios?! я пол дня потратила недогоняя что происходит - вначале на этапе установки винды пропадала мышка с клавой (просто отключались, хотя в биосе все ок), решив эту проблему я зависла еще раз из-за сообщения "Для дисковода оптических дисков нужен драйвер". Какой драйвер, если дисковода нет! Драйвера есть не на все, у меня осталось 1 неопознанное устройство, на офф сайте драйверов на него нет.,

0,Піде GTA 5?,

0,Он потянет minecraft и Garry's mod?,

4,Хорошая машинка как для офиса, работает без проблем и нареканий нет. Все запустилось и установилось с первого раза. Для серфинга в нете, музыки и коно посмотреть самое оно. Работает отлично!,

4,Отличный комп для дома! Покупал для серфинга в нете, просмотра фильмов и музыки, а оказалось что и простенькие игрушки тянет! На будущее думаю оперативки добавить и может быть заменить жесткий диск на более емкий, но пока что и этого хватает с головой!,Переваги: Отличная комплектация и корпус внешне хорош!,Недоліки: За эту цену практически нет,

0,Видеокарта на скоко ??,

0,рекомендую,Переваги: недорогой, работает нормально.,Недоліки: не віявил,

0,pay day 2, far cry 3 и Dota 2 пойдут на максималках??,

0,Як відкрити дисковод? Неможу,

0,Скажите пожалуйста, потянет ли wotld of tanks? и на какой примерно фпс рассчитывать?,

0,WordOfTanks не идет.,Переваги: неплохо работает,

0,Ребят он хотябы фар край 4 или ас юнити потянет?,

0,здесь объем видеокарты сколько гигабайт?,

0,Это уже 2ой коммент от меня. Может кому сохраню нервы и время. Либо ставьте сразу Винду х64. Либо придется попотеть ища драйвер на х32.( в силу того что на мой старенький принтер есть драйвера только на 32 то поставил естественно её) На официальном сайте они не подходят выдает ошибку "Эта система не удовлетворяет минимальным требованиям для установки программного обеспечения" Перепробовал кучу способов начиная от Программы от производителя Intel Driver UpDate(даже она ничего не находила) и Drp и кучи советов в интернете В итого подошел наверно последний Установил файл 520506.devid.info. Далее через диспетчер устройств - Клацаем правой кнопкой по графическому адаптеру - удалить драйвер. После перезагрузки Система сама подтянула дрова. В диспетчере устройств во вкладке Видеоадаптеры появился "Intel(R) Atom(TM) Processor E3800 Series/Intel(R) Celeron(R) Processor N2920/J1900" Я так понял это не официальный модифицированный драйвер. Т.к драйвер цифровой подписи на нем нет. Но зато заработало DirectDraw: Ускорение Direct 3D: Ускорение текстур AGP.,Переваги: Если сравнивать с другими системными блоками их нет. Покупкой остался не доволен.,Недоліки: 1.Огромный минус это встроенный графический адаптер. для того что б поставить драйвер на win 7 х32 пришлось потратить всю ночь(пишу пост в 6 утра)))) 2.Отсутствие оптического привода(если добавлять самому гарантия снимается) 3.Нет слота под видеокарту. 4.Процессор ПРИПАЯН!!! в мат плату то есть не меняется.(и если сломается мат плата то придется выкидывать вместе с процессором),

0,Не хотелось писать но качество сборки кошмарное. 1. Сразу не смог включить т.к. не совпадали дырки на планке и разьемы usb. Пришлось открыть и поправить. 2. После пары запусков перестал работать HDD. УБЕРИТЕ ИЗ ТЕХ. ПРОЦЕССА скручивание шлейфа пружинкой и заклеивание разьема клеем!!!????. Убрал клей поменял шлейф, работает. Все сфоткал если что. Ваши гарантийные наклейки легко снимаются феном. Из-за такой сборки отправлять по гарантии????,

0,Тут можна доставляти оперативку?,

0,Уже целый день с ним мудохаюсь, При установке драйверов Intel HD с официального сайта последней версии пишет. "Эта система не удовлетворяет минимальным требованиям для установки программного обеспечения" Драйвера последней версии win 7 x32 как и система. видео есть а вот: Ускорение DirectDraw: недоступно Ускорение Direct 3D: недоступно Ускорение текстур AGP: недоступно Дайте ссылку на какие у вас драйвера и какой версии поставились?,

0,пойдёт ли cs source на минимальных?Спасибо.,

0,Смогу ли я в него вставить плату Скай Стар 2 для просмотра спутникового ТВ?,

0,Подскажите хорош ли он будет с такой видеокартой в играх???,

0,Можно ли играть в топовые игры на этом железе?,

0,Потянет CS:GO?,

0,Видео карту установить еще можно?,

0,Будьте добры, подскажите там занят один слот планкой на 4гб или два слота по 2 гига? И если один, можно ли при формировании заказа докупить сразу и поставить вторую планку?,

0,В доставленном экземпляре непосредственно системный блок отличался от того, который указан на фотографиях. Доволен покупкой - целью был офисный компьютер и с функциями своими справляется отлично.,

0,Могу я поставить на него сиди-рум от старого ПК, "Филипс", отлично работает, или подойдет не всякий и нужно специально подбирать? Не смейтесь, я понимаю что это из разряда "ликбез", ответьте. Спасибо.,

0,Доволен принципи очень но огорчен что нет PCI разъема под видеокарту думал добавить ...но комп резвый игры кое какие тянет но на минималке,

0,скажите пожалуйста это не кнопка для открытия дисковода?возле кнопки выключения?или это кнопка перезагрузки??,

0,какой обем видеокарты,

0,Можно ли будет установить на этот компьютер Вин7?,

5,Кому нужен хороший не тормозящий рабочий комп, особенно в офис, то этот то что нужно!,Переваги: Какие характеритсика так и работает, не нужно ожидать от него чего-то большего.,

0,Сколько ядер на PC?,

4,Неплохая машина. Но кому для каких целей,Переваги: За свои деньги неплохая железяка,Недоліки: Новый биос,

0,А я смогу поставить на него видеокарту Zotac PCI-Ex GeForce GTX 750 1024MB GDDR5(128bit) (1033/5000) (2xDVI,MiniHDMI) (ZT-70701-10M),и процессор Intel Pentium G3258 3.2GHz/5GT/s/3MB (BX80646G3258) s1150 BOX?2 И ещё есть ли здесь дисковод?,

0,А на него пойдут call of duty MW2, assassin 2?,

0,XP на него ставится не захотело. Может руки кривые, но не с одним компом у меня такой проблемы не было.,

0,Подскажите пожалуйста какой мощности здесь блок питания?,

0,Он с видеокартой или нужно докупать?,

5,в целом очень доволен.,Переваги: цена / качество,Недоліки: немного шумный.,

0,подскажите можно ли установить ОД без потери гарантии?,

4,нормаль,Переваги: все работы есть, офисная тачка,Недоліки: Новый УИФИ установка с флешки только в формате FAT32,

0,на сколько видеокарта???,

0,Скажите а World of Tanks или Star Conflict пойдот на нево???,

0,а что делать если не устанавливаеться драйвер на видеокарту???,

0,На сколько здесь видеокарта???,

5,Отличный системник, по характеристикам лучше, чем за практически ту же цену с частотой процессора в 1,1 ГГц + 4Гб оперативки - это чень хорошо за эту цену. Неделю пользую-шустрый, довольно тихий, можно выбирать режим работы вентилятора...в старых моделях с этим было потуже. С офисом, инетом, видео, иргами типа искалок, расследований, несложных стрелялок и т п вообще нет никаких проблем. Рекомендую.,

0,Нужен был простой комп под открытое ЧП (доки набирать, накладные, распечатывать и т.д.). Конечно ноутбук не в пример удобнее был бы, но... цена решает. Компьютер по параметрам откровенно ТОЛЬКО для работы, для чего и купили. Что хотелось бы видеть (пожелание производителю), так это корпус поменьше, а то он практически пустой в средине, зря столько места пропадает.,

